14577,5840,5
14577,5872,4
14577,5944,4
14577,5952,5
14577,5959,4
14577,5999,4
14577,6156,2.5
14577,6303,4
14577,6333,4
14577,6365,4.5
14577,6378,5
14577,6539,4.5
14577,6582,4.5
14577,6595,4.5
14577,6598,5
14577,6618,5
14577,6709,4
14577,6753,4.5
14577,6811,4
14577,6874,3.5
14577,6934,4
14577,6947,4.5
14577,7090,5
14577,7143,5
14577,7147,5
14577,7153,5
14577,7236,4
14577,7247,3
14577,7293,4
14577,7346,4
14577,7395,3
14577,7438,4
14577,7445,4.5
14577,7570,4
14577,7781,3
14577,8130,4
14577,8132,4.5
14577,8169,4.5
14577,8371,4.5
14577,8622,3
14577,8665,5
14577,8961,5
14577,26111,4
14577,27660,4
14577,27831,4.5
14577,27846,4.5
14577,30749,4.5
14577,30793,4
14577,32587,4
14577,33166,4.5
14577,34048,2
14577,34072,4
14577,34150,3
14577,34405,5
14577,36519,3.5
14577,38038,4.5
14577,41566,4
14577,44199,5
14577,44788,5
14577,45062,4
14577,45722,4
14577,45950,4.5
14577,46578,4
14577,47099,4
14577,47610,5
14577,48516,4.5
14577,48738,4
14577,48780,2
14577,49272,5
14577,49530,4
14577,54286,5
14578,1,5
14578,2,3.5
14578,19,2.5
14578,21,4
14578,29,5
14578,32,4.5
14578,34,5
14578,39,4.5
14578,45,4
14578,47,4.5
14578,48,2
14578,50,5
14578,101,3.5
14578,111,5
14578,123,5
14578,125,4
14578,141,3
14578,153,3
14578,154,4.5
14578,162,5
14578,171,3.5
14578,185,2
14578,203,2.5
14578,223,4.5
14578,231,3
14578,235,4.5
14578,247,4
14578,253,3
14578,260,4.5
14578,272,3.5
14578,293,4.5
14578,296,5
14578,319,2.5
14578,322,4
14578,324,3.5
14578,329,3.5
14578,344,4
14578,345,3.5
14578,348,4
14578,355,2
14578,356,3.5
14578,364,5
14578,367,4
14578,369,3
14578,370,3.5
14578,377,4
14578,390,4.5
14578,410,4
14578,435,2.5
14578,440,4
14578,457,4
14578,466,3.5
14578,468,2.5
14578,471,4
14578,497,4
14578,500,4
14578,520,3
14578,527,3
14578,532,4.5
14578,541,4.5
14578,543,3.5
14578,551,5
14578,562,4.5
14578,574,2.5
14578,581,3
14578,585,3.5
14578,587,3.5
14578,588,4.5
14578,589,4
14578,592,4.5
14578,593,4.5
14578,594,5
14578,595,5
14578,596,5
14578,597,4
14578,608,5
14578,610,2.5
14578,616,3
14578,648,3
14578,663,3
14578,668,5
14578,670,5
14578,671,4.5
14578,673,2.5
14578,674,4
14578,681,4.5
14578,716,4.5
14578,720,5
14578,733,3.5
14578,735,3.5
14578,741,4
14578,745,5
14578,750,5
14578,751,4
14578,778,5
14578,780,0.5
14578,783,3.5
14578,784,3.5
14578,785,3.5
14578,788,3
14578,818,3.5
14578,829,3.5
14578,830,3.5
14578,837,4.5
14578,841,4.5
14578,858,5
14578,860,3.5
14578,898,5
14578,899,5
14578,900,4.5
14578,903,5
14578,904,5
14578,905,5
14578,906,4
14578,908,5
14578,909,5
14578,910,5
14578,911,4.5
14578,912,4.5
14578,913,4.5
14578,915,4
14578,916,4.5
14578,919,5
14578,922,5
14578,923,5
14578,926,5
14578,927,4.5
14578,928,5
14578,930,4.5
14578,936,4.5
14578,938,3.5
14578,942,5
14578,946,5
14578,947,5
14578,950,4
14578,951,4.5
14578,953,3
14578,955,5
14578,965,4
14578,969,4.5
14578,984,2
14578,1022,4
14578,1023,4
14578,1025,3
14578,1028,4
14578,1029,5
14578,1031,3.5
14578,1032,3.5
14578,1033,3
14578,1034,4.5
14578,1059,2
14578,1073,3
14578,1077,4.5
14578,1078,4
14578,1079,4
14578,1080,4.5
14578,1081,4
14578,1089,4.5
14578,1095,4
14578,1097,1
14578,1101,3.5
14578,1104,5
14578,1112,4
14578,1120,4.5
14578,1129,4
14578,1136,5
14578,1148,5
14578,1151,4.5
14578,1161,5
14578,1173,3.5
14578,1175,4.5
14578,1179,4.5
14578,1186,3.5
14578,1194,4
14578,1196,4.5
14578,1197,5
14578,1198,4.5
14578,1199,4.5
14578,1200,4.5
14578,1201,5
14578,1206,4.5
14578,1207,4.5
14578,1208,4
14578,1210,3.5
14578,1212,5
14578,1213,5
14578,1214,5
14578,1215,4.5
14578,1217,5
14578,1218,4
14578,1219,4.5
14578,1220,3
14578,1223,5
14578,1225,4
14578,1228,5
14578,1230,5
14578,1233,4.5
14578,1235,4
14578,1237,5
14578,1240,4.5
14578,1244,4.5
14578,1245,5
14578,1248,5
14578,1249,4
14578,1251,5
14578,1252,5
14578,1253,4
14578,1256,5
14578,1257,4.5
14578,1258,5
14578,1260,5
14578,1261,4.5
14578,1264,5
14578,1265,5
14578,1267,5
14578,1269,4.5
14578,1270,4
14578,1273,4.5
14578,1274,4
14578,1275,3.5
14578,1278,5
14578,1282,4.5
14578,1283,4.5
14578,1284,5
14578,1285,5
14578,1288,4.5
14578,1291,2.5
14578,1292,5
14578,1296,4
14578,1297,4
14578,1300,5
14578,1301,4
14578,1307,4.5
14578,1327,2.5
14578,1329,3
14578,1333,4.5
14578,1334,4
14578,1339,4
14578,1340,5
14578,1345,4
14578,1348,5
14578,1357,4.5
14578,1358,4
14578,1367,3
14578,1371,3
14578,1374,4
14578,1377,4
14578,1389,1.5
14578,1391,4
14578,1394,5
14578,1405,4
14578,1414,4
14578,1416,3
14578,1419,5
14578,1449,4.5
14578,1476,4
14578,1500,5
14578,1503,2
14578,1513,3.5
14578,1517,5
14578,1527,4.5
14578,1537,4.5
14578,1562,1
14578,1566,3
14578,1580,4
14578,1584,2.5
14578,1587,2.5
14578,1588,2
14578,1608,2.5
14578,1610,4
14578,1612,3
14578,1614,4
14578,1617,4.5
14578,1635,4.5
14578,1639,5
14578,1648,3
14578,1665,1.5
14578,1673,4.5
14578,1674,4
14578,1676,2
14578,1682,3
14578,1704,4
14578,1711,2.5
14578,1713,3
14578,1729,3.5
14578,1732,4
14578,1747,4.5
14578,1831,1
14578,1866,3
14578,1882,0.5
14578,1883,4.5
14578,1884,3
14578,1885,3.5
14578,1907,3.5
14578,1911,3
14578,1913,4.5
14578,1917,0.5
14578,1923,5
14578,1924,2
14578,1934,5
14578,1938,4.5
14578,1945,5
14578,1948,4.5
14578,1953,4
14578,1954,4.5
14578,1958,3.5
14578,1963,4.5
14578,1966,4
14578,1968,3.5
14578,1994,3
14578,2000,4
14578,2003,3.5
14578,2005,2
14578,2006,2.5
14578,2010,5
14578,2011,3
14578,2013,3
14578,2018,4
14578,2019,5
14578,2020,4
14578,2029,3.5
14578,2048,3
14578,2052,2
14578,2054,3
14578,2060,3.5
14578,2065,4.5
14578,2066,5
14578,2068,4
14578,2072,2.5
14578,2074,4
14578,2078,3.5
14578,2080,4
14578,2081,5
14578,2085,4
14578,2087,4.5
14578,2088,1.5
14578,2089,3
14578,2090,3.5
14578,2094,3
14578,2096,4.5
14578,2099,3.5
14578,2100,3.5
14578,2102,5
14578,2105,3
14578,2108,4.5
14578,2109,5
14578,2110,4.5
14578,2111,4
14578,2115,4
14578,2116,0.5
14578,2124,4
14578,2131,4.5
14578,2132,4.5
14578,2134,2.5
14578,2140,4.5
14578,2143,2.5
14578,2144,3.5
14578,2145,3
14578,2150,3.5
14578,2163,2.5
14578,2164,2
14578,2174,5
14578,2176,4
14578,2177,4
14578,2178,4
14578,2184,4
14578,2186,4
14578,2208,4
14578,2255,4
14578,2261,4
14578,2268,2
14578,2282,4
14578,2285,4.5
14578,2286,2
14578,2288,4
14578,2291,4.5
14578,2294,3
14578,2300,5
14578,2301,2.5
14578,2313,5
14578,2318,5
14578,2321,4
14578,2324,4.5
14578,2325,3
14578,2333,4.5
14578,2336,3
14578,2346,3.5
14578,2349,4.5
14578,2351,5
14578,2352,3
14578,2355,5
14578,2356,4
14578,2360,4.5
14578,2361,5
14578,2362,2
14578,2366,5
14578,2367,2.5
14578,2369,3.5
14578,2371,4
14578,2374,3
14578,2378,3
14578,2384,4.5
14578,2391,3
14578,2395,4.5
14578,2402,2.5
14578,2403,3.5
14578,2405,3.5
14578,2406,4
14578,2407,4
14578,2413,3
14578,2450,1
14578,2455,4
14578,2463,4.5
14578,2468,2.5
14578,2469,4
14578,2470,3.5
14578,2478,2
14578,2488,4
14578,2495,4
14578,2502,5
14578,2539,4
14578,2542,4.5
14578,2550,3.5
14578,2551,4.5
14578,2567,3.5
14578,2571,4.5
14578,2572,4
14578,2580,4.5
14578,2583,2.5
14578,2594,2
14578,2599,5
14578,2612,3
14578,2616,2.5
14578,2617,2.5
14578,2628,0.5
14578,2639,2.5
14578,2640,2.5
14578,2641,4
14578,2644,3
14578,2646,2
14578,2648,4.5
14578,2653,2.5
14578,2657,4
14578,2660,3.5
14578,2664,4.5
14578,2683,4
14578,2690,4
14578,2692,5
14578,2693,3.5
14578,2700,5
14578,2701,2
14578,2706,3.5
14578,2710,3.5
14578,2716,4.5
14578,2717,2.5
14578,2718,3.5
14578,2720,2
14578,2722,3
14578,2723,3.5
14578,2724,3
14578,2726,4.5
14578,2728,4.5
14578,2731,5
14578,2732,4.5
14578,2739,2.5
14578,2746,3.5
14578,2750,4
14578,2761,4.5
14578,2762,3.5
14578,2770,4
14578,2779,5
14578,2788,4.5
14578,2791,5
14578,2792,2
14578,2794,2.5
14578,2795,4
14578,2797,4.5
14578,2798,2
14578,2828,1.5
14578,2857,4
14578,2858,4.5
14578,2862,2.5
14578,2867,4
14578,2870,4
14578,2872,4
14578,2877,3
14578,2890,4.5
14578,2897,4.5
14578,2899,3
14578,2915,4
14578,2918,5
14578,2919,4
14578,2920,5
14578,2926,4.5
14578,2927,4.5
14578,2929,3.5
14578,2932,4.5
14578,2935,5
14578,2936,5
14578,2937,5
14578,2940,5
14578,2951,5
14578,2959,5
14578,2967,2
14578,2968,5
14578,2970,4
14578,2971,4.5
14578,2973,5
14578,2985,4
14578,2987,5
14578,2997,5
14578,3000,5
14578,3007,3
14578,3022,5
14578,3030,4.5
14578,3033,3.5
14578,3034,3.5
14578,3039,5
14578,3052,3.5
14578,3067,5
14578,3070,3
14578,3076,4
14578,3081,2.5
14578,3083,4.5
14578,3089,5
14578,3091,4.5
14578,3096,5
14578,3097,4.5
14578,3099,3.5
14578,3104,4
14578,3108,4.5
14578,3114,5
14578,3134,5
14578,3159,2.5
14578,3166,0.5
14578,3175,4
14578,3176,4
14578,3196,5
14578,3210,2.5
14578,3232,4.5
14578,3239,2.5
14578,3247,3.5
14578,3248,3
14578,3251,3
14578,3253,4.5
14578,3254,3.5
14578,3258,3.5
14578,3260,5
14578,3264,3.5
14578,3265,4
14578,3300,4
14578,3317,2
14578,3334,4.5
14578,3335,2
14578,3341,4.5
14578,3343,3.5
14578,3358,4.5
14578,3361,4
14578,3363,4
14578,3365,5
14578,3392,2.5
14578,3396,4
14578,3401,1.5
14578,3408,4
14578,3409,3.5
14578,3418,4
14578,3421,4.5
14578,3422,4
14578,3424,4
14578,3429,5
14578,3435,5
14578,3448,3.5
14578,3461,4
14578,3471,3.5
14578,3481,4.5
14578,3503,3
14578,3504,5
14578,3524,4.5
14578,3534,3
14578,3535,4
14578,3536,4
14578,3543,4
14578,3545,4.5
14578,3546,3
14578,3547,4
14578,3555,4
14578,3578,4
14578,3604,4
14578,3608,5
14578,3617,2
14578,3622,3.5
14578,3624,3.5
14578,3637,4.5
14578,3645,5
14578,3649,3
14578,3671,4.5
14578,3676,4.5
14578,3681,4.5
14578,3683,5
14578,3685,4
14578,3693,2
14578,3700,3.5
14578,3702,4
14578,3703,4.5
14578,3704,3.5
14578,3712,3
14578,3725,2.5
14578,3730,4.5
14578,3739,5
14578,3740,4
14578,3742,5
14578,3744,3
14578,3751,5
14578,3754,1
14578,3759,3.5
14578,3760,4.5
14578,3785,4
14578,3786,4
14578,3788,5
14578,3793,4
14578,3794,3.5
14578,3808,3
14578,3812,3
14578,3813,5
14578,3814,4.5
14578,3819,5
14578,3830,4
14578,3834,3
14578,3851,4.5
14578,3858,4
14578,3863,3.5
14578,3864,2.5
14578,3868,4.5
14578,3869,4
14578,3882,4.5
14578,3893,3.5
14578,3910,4.5
14578,3911,4.5
14578,3925,4.5
14578,3928,3
14578,3929,3
14578,3948,4
14578,3964,3.5
14578,3966,4
14578,3968,2.5
14578,3972,4.5
14578,3977,4
14578,3979,4
14578,3988,0.5
14578,3994,2
14578,3996,5
14578,4002,3.5
14578,4007,2
14578,4014,4
14578,4015,3.5
14578,4016,3
14578,4025,3
14578,4027,5
14578,4029,3.5
14578,4032,3.5
14578,4036,3.5
14578,4041,3.5
14578,4064,3
14578,4066,4
14578,4084,3
14578,4085,3.5
14578,4086,4
14578,4105,3.5
14578,4121,3.5
14578,4123,3
14578,4141,3
14578,4144,5
14578,4148,3
14578,4158,1.5
14578,4161,3.5
14578,4181,4
14578,4191,4.5
14578,4194,4.5
14578,4195,3.5
14578,4201,4
14578,4210,3.5
14578,4211,4
14578,4214,3
14578,4226,5
14578,4228,3.5
14578,4232,4
14578,4233,3.5
14578,4238,2.5
14578,4242,4
14578,4246,3.5
14578,4247,1.5
14578,4248,1.5
14578,4255,1
14578,4267,3.5
14578,4268,0.5
14578,4270,2
14578,4276,4.5
14578,4278,3.5
14578,4280,3.5
14578,4282,3
14578,4283,4.5
14578,4289,2.5
14578,4294,4.5
14578,4298,4
14578,4299,2.5
14578,4306,4.5
14578,4308,5
14578,4325,5
14578,4330,5
14578,4333,4
14578,4343,2
14578,4344,1.5
14578,4356,4.5
14578,4357,4
14578,4359,4.5
14578,4361,4.5
14578,4367,3
14578,4368,2.5
14578,4369,3.5
14578,4373,4
14578,4378,3.5
14578,4386,3
14578,4388,2.5
14578,4392,4
14578,4395,4.5
14578,4399,4.5
14578,4410,4
14578,4419,5
14578,4422,5
14578,4424,4
14578,4426,4
14578,4427,5
14578,4433,5
14578,4437,4
14578,4440,4
14578,4447,4
14578,4464,4
14578,4467,4.5
14578,4477,2.5
14578,4490,3
14578,4499,4.5
14578,4501,3.5
14578,4519,2.5
14578,4529,4
14578,4541,3
14578,4545,3
14578,4546,4
14578,4555,4
14578,4558,3
14578,4562,4
14578,4571,4
14578,4587,2.5
14578,4605,4.5
14578,4612,4
14578,4624,3.5
14578,4639,3.5
14578,4641,3.5
14578,4642,5
14578,4643,2.5
14578,4660,4
14578,4672,3.5
14578,4681,3.5
14578,4687,4
14578,4692,2.5
14578,4700,3
14578,4705,4
14578,4718,2.5
14578,4728,4
14578,4733,3
14578,4744,2.5
14578,4754,4
14578,4799,5
14578,4809,4
14578,4816,3.5
14578,4821,3.5
14578,4823,3
14578,4844,4
14578,4846,4
14578,4847,4
14578,4848,5
14578,4863,4.5
14578,4873,4
14578,4878,5
14578,4881,4.5
14578,4886,5
14578,4887,3
14578,4896,4
14578,4898,3
14578,4899,2
14578,4912,4.5
14578,4914,5
14578,4919,3.5
14578,4920,4.5
14578,4927,4.5
14578,4928,5
14578,4941,4
14578,4963,4
14578,4973,5
14578,4974,3.5
14578,4979,4.5
14578,4980,2.5
14578,4981,3.5
14578,4990,3
14578,4993,5
14578,5002,2.5
14578,5004,3.5
14578,5007,4
14578,5008,5
14578,5013,4
14578,5021,5
14578,5026,4.5
14578,5047,4
14578,5049,3.5
14578,5065,2
14578,5072,4.5
14578,5074,4
14578,5075,4
14578,5110,3.5
14578,5113,3
14578,5117,3.5
14578,5119,4.5
14578,5142,4.5
14578,5147,5
14578,5171,2
14578,5177,4
14578,5187,4.5
14578,5198,4.5
14578,5218,2.5
14578,5220,3.5
14578,5226,3
14578,5263,3.5
14578,5265,3
14578,5280,2.5
14578,5283,2.5
14578,5291,5
14578,5293,2
14578,5299,3
14578,5304,4.5
14578,5313,3
14578,5321,3
14578,5333,4.5
14578,5349,4.5
14578,5363,2.5
14578,5367,4.5
14578,5377,4
14578,5378,0.5
14578,5380,3
14578,5388,4.5
14578,5389,2.5
14578,5397,3
14578,5400,2.5
14578,5401,3
14578,5412,1
14578,5418,4
14578,5419,1.5
14578,5436,4.5
14578,5439,3.5
14578,5444,4.5
14578,5449,4
14578,5459,1.5
14578,5460,4.5
14578,5463,4
14578,5468,3
14578,5470,4.5
14578,5481,3.5
14578,5485,3
14578,5489,4
14578,5493,4
14578,5496,4
14578,5500,4
14578,5504,3
14578,5507,3
14578,5515,4
14578,5540,3.5
14578,5541,4
14578,5548,4
14578,5560,5
14578,5568,3.5
14578,5574,4
14578,5599,4
14578,5602,5
14578,5603,4.5
14578,5604,4.5
14578,5613,4
14578,5618,5
14578,5620,3.5
14578,5628,4
14578,5630,3
14578,5633,4.5
14578,5636,3.5
14578,5638,3
14578,5650,4
14578,5673,4.5
14578,5679,3
14578,5690,4
14578,5693,3.5
14578,5749,2.5
14578,5763,4.5
14578,5765,3.5
14578,5769,4.5
14578,5773,2.5
14578,5777,4
14578,5780,4
14578,5785,4.5
14578,5795,4
14578,5796,3
14578,5800,4
14578,5803,3
14578,5812,5
14578,5816,3
14578,5864,1
14578,5872,2.5
14578,5882,2.5
14578,5902,5
14578,5936,3.5
14578,5938,4
14578,5940,4.5
14578,5941,3
14578,5952,5
14578,5971,5
14578,5977,3
14578,5991,4.5
14578,6001,4
14578,6003,4
14578,6023,5
14578,6035,5
14578,6058,2
14578,6100,3.5
14578,6104,4
14578,6112,1.5
14578,6121,3
14578,6125,4
14578,6126,4.5
14578,6156,3.5
14578,6157,1
14578,6188,3
14578,6212,2
14578,6254,5
14578,6258,5
14578,6281,3
14578,6287,3.5
14578,6290,4
14578,6294,2.5
14578,6296,4.5
14578,6298,3
14578,6301,5
14578,6323,3
14578,6331,4
14578,6333,4
14578,6350,5
14578,6365,2.5
14578,6367,2.5
14578,6373,2.5
14578,6377,4.5
14578,6378,4
14578,6383,3
14578,6404,4.5
14578,6412,4.5
14578,6414,2
14578,6433,4
14578,6440,5
14578,6465,2.5
14578,6502,2.5
14578,6503,4
14578,6509,4.5
14578,6533,4
14578,6534,3
14578,6535,4
14578,6539,3.5
14578,6541,0.5
14578,6564,2
14578,6568,4
14578,6573,4
14578,6578,3.5
14578,6579,4.5
14578,6584,4
14578,6586,3
14578,6593,4
14578,6595,3.5
14578,6601,3
14578,6610,4.5
14578,6611,5
14578,6618,3.5
14578,6620,4
14578,6636,4
14578,6643,5
14578,6646,3
14578,6650,4.5
14578,6659,4
14578,6660,4.5
14578,6662,4.5
14578,6666,4.5
14578,6669,5
14578,6684,2
14578,6695,2.5
14578,6711,4.5
14578,6713,4.5
14578,6724,4.5
14578,6738,4
14578,6754,3
14578,6755,2.5
14578,6763,4.5
14578,6764,3
14578,6769,3.5
14578,6773,5
14578,6774,4.5
14578,6783,5
14578,6791,5
14578,6804,4.5
14578,6807,3.5
14578,6852,3.5
14578,6857,4
14578,6858,3.5
14578,6859,4.5
14578,6863,4
14578,6873,3
14578,6874,5
14578,6877,4.5
14578,6888,2.5
14578,6889,0.5
14578,6893,3.5
14578,6918,5
14578,6920,4.5
14578,6928,3.5
14578,6934,2.5
14578,6936,4
14578,6946,3
14578,6954,4.5
14578,6957,4.5
14578,6966,2.5
14578,6970,4.5
14578,6978,4.5
14578,6981,5
14578,6985,5
14578,6987,5
14578,6993,4.5
14578,7013,5
14578,7020,4
14578,7033,2
14578,7036,1.5
14578,7046,3.5
14578,7064,5
14578,7067,5
14578,7068,5
14578,7071,4
14578,7072,4.5
14578,7073,4.5
14578,7076,4
14578,7086,4.5
14578,7088,5
14578,7089,4.5
14578,7090,4.5
14578,7091,4
14578,7099,5
14578,7107,3.5
14578,7116,5
14578,7121,4.5
14578,7123,4.5
14578,7124,2.5
14578,7132,5
14578,7135,5
14578,7136,4.5
14578,7147,4.5
14578,7149,3
14578,7150,3.5
14578,7153,5
14578,7161,3
14578,7163,4
14578,7173,2.5
14578,7174,0.5
14578,7206,4.5
14578,7209,4.5
14578,7210,4
14578,7225,4
14578,7234,5
14578,7255,1
14578,7266,3.5
14578,7280,3.5
14578,7294,3
14578,7301,5
14578,7304,4.5
14578,7317,4.5
14578,7319,2
14578,7325,0.5
14578,7327,5
14578,7328,4
14578,7331,2.5
14578,7333,5
14578,7335,4.5
14578,7336,3
14578,7361,5
14578,7367,2.5
14578,7373,4
14578,7396,4.5
14578,7415,3
14578,7419,4.5
14578,7437,3
14578,7438,5
14578,7439,3.5
14578,7451,4
14578,7454,2
14578,7458,2.5
14578,7485,4.5
14578,7486,4
14578,7564,4.5
14578,7584,4.5
14578,7585,4
14578,7587,5
14578,7647,4.5
14578,7700,5
14578,7705,4.5
14578,7706,5
14578,7742,2
14578,7756,5
14578,7766,5
14578,7879,4.5
14578,7920,4.5
14578,7925,5
14578,7934,5
14578,7937,5
14578,7938,5
14578,7939,5
14578,7941,4.5
14578,7943,4
14578,8143,5
14578,8154,5
14578,8169,2.5
14578,8183,4.5
